מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם נייר ערך,מספר נייר ערך,תאריך רכישה,"מח""מ",סוג הצמדה,מועד פדיון,שיעור ריבית,תשואה לפדיון,ערך נקוב (יחידות),שער נייר הערך,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
163,2105,ממשלת ישראל,ערד סדרה 8830,8288300,1/09/2015,4.424,צמוד למדד המחירים לצרכן,1/09/2030,0.048,0.04858,266380.659,119.071,317.182,ריק במקור,שווי הוגן,0.00087,0.0001
163,2105,ממשלת ישראל,ערד סדרה 8831,8288318,1/10/2015,4.403,צמוד למדד המחירים לצרכן,1/10/2030,0.048,0.04855,431232.162,121.701,524.813,ריק במקור,שווי הוגן,0.00143,0.00017
163,2105,ממשלת ישראל,ערד סדרה 8832,8288326,1/11/2015,4.487,צמוד למדד המחירים לצרכן,1/11/2030,0.048,0.04854,1943048.077,121.703,2364.757,ריק במקור,שווי הוגן,0.00646,0.00078
163,2105,ממשלת ישראל,ערד סדרה 8833 %,8288334,1/12/2015,4.569,צמוד למדד המחירים לצרכן,1/12/2030,0.048,0.04855,1773148.843,121.111,2147.478,ריק במקור,שווי הוגן,0.00586,0.0007
163,2105,ממשלת ישראל,ערד סדרה 8834,8288342,1/01/2016,4.654,צמוד למדד המחירים לצרכן,1/01/2031,0.048,0.04852,1051159.174,121.127,1273.239,ריק במקור,שווי הוגן,0.00348,0.00042
163,2105,ממשלת ישראל,ערד סדרה 8835,8288359,1/02/2016,4.741,צמוד למדד המחירים לצרכן,1/02/2031,0.048,0.0485,533007.549,120.761,643.665,ריק במקור,שווי הוגן,0.00176,0.00021
163,2105,ממשלת ישראל,ערד סדרה 8836,8288375,1/04/2016,4.787,צמוד למדד המחירים לצרכן,1/04/2031,0.048,0.04856,2045356.963,123.682,2529.73,ריק במקור,שווי הוגן,0.00691,0.00083
163,2105,ממשלת ישראל,ערד סדרה 8836,8288367,1/03/2016,4.817,צמוד למדד המחירים לצרכן,1/03/2031,0.048,0.04859,1145096.215,120.882,1384.219,ריק במקור,שווי הוגן,0.00378,0.00045
163,2105,ממשלת ישראל,ערד סדרה 8838,8288383,1/05/2016,4.869,צמוד למדד המחירים לצרכן,1/05/2031,0.048,0.04858,1815418.459,123.44,2240.958,ריק במקור,שווי הוגן,0.00612,0.00074
163,2105,ממשלת ישראל,ערד סדרה 8839,8288391,1/06/2016,4.953,צמוד למדד המחירים לצרכן,1/06/2031,0.048,0.04856,1231153.87,122.463,1507.714,ריק במקור,שווי הוגן,0.00412,0.00049
163,2105,ממשלת ישראל,ערד סדרה 8840,8288409,1/07/2016,5.036,צמוד למדד המחירים לצרכן,1/07/2031,0.048,0.04855,455691.086,121.617,554.2,ריק במקור,שווי הוגן,0.00151,0.00018
163,2105,ממשלת ישראל,ערד סדרה 8841,8288417,1/08/2016,5.121,צמוד למדד המחירים לצרכן,1/08/2031,0.048,0.04855,3419652.99,120.761,4129.603,ריק במקור,שווי הוגן,0.01128,0.00135
163,2105,ממשלת ישראל,ערד סדרה 8842 %,8288425,1/09/2016,5.203,צמוד למדד המחירים לצרכן,1/09/2031,0.048,0.04858,1782669.766,119.789,2135.441,ריק במקור,שווי הוגן,0.00583,0.0007
163,2105,ממשלת ישראל,ערד סדרה 8843 %,8288433,2/10/2016,5.168,צמוד למדד המחירים לצרכן,2/10/2031,0.048,0.04854,1067738.713,122.544,1308.447,ריק במקור,שווי הוגן,0.00357,0.00043
163,2105,ממשלת ישראל,ערד סדרה 8845 %,8288458,1/12/2016,5.33,צמוד למדד המחירים לצרכן,1/12/2031,0.048,0.04855,1478000.221,121.477,1795.428,ריק במקור,שווי הוגן,0.0049,0.00059
163,2105,ממשלת ישראל,ערד סדרה 8847,8288474,1/02/2017,5.5,צמוד למדד המחירים לצרכן,1/02/2032,0.048,0.04853,691621.206,121.005,836.897,ריק במקור,שווי הוגן,0.00229,0.00027
163,2105,ממשלת ישראל,ערד סדרה 8849 %,8288490,2/04/2017,5.538,צמוד למדד המחירים לצרכן,2/04/2032,0.048,0.04852,612499.05,123.162,754.365,ריק במקור,שווי הוגן,0.00206,0.00025
163,2105,ממשלת ישראל,ערד סדרה 8851,8288516,1/06/2017,5.698,צמוד למדד המחירים לצרכן,1/06/2032,0.048,0.04855,890411.517,121.603,1082.77,ריק במקור,שווי הוגן,0.00296,0.00036
163,2105,ממשלת ישראל,ערד סדרה 8852,8288524,2/07/2017,5.783,צמוד למדד המחירים לצרכן,2/07/2032,0.048,0.04854,263097.582,120.634,317.386,ריק במקור,שווי הוגן,0.00087,0.0001
163,2105,ממשלת ישראל,ערד סדרה 8853 %,8288532,2/08/2017,5.868,צמוד למדד המחירים לצרכן,2/08/2032,0.048,0.04859,5046130.368,120.958,6103.684,ריק במקור,שווי הוגן,0.01667,0.002
163,2105,ממשלת ישראל,ערד סדרה 8854,8288540,1/09/2017,5.947,צמוד למדד המחירים לצרכן,1/09/2032,0.048,0.04857,849988.632,120.636,1025.395,ריק במקור,שווי הוגן,0.0028,0.00034
163,2105,ממשלת ישראל,ערד סדרה 8856 %,8288565,1/11/2017,5.975,צמוד למדד המחירים לצרכן,1/11/2032,0.048,0.04855,2332585.161,122.076,2847.517,ריק במקור,שווי הוגן,0.00778,0.00093
163,2105,ממשלת ישראל,ערד סדרה 8857,8288573,1/12/2017,6.056,צמוד למדד המחירים לצרכן,1/12/2032,0.048,0.04856,2253093.66,121.241,2731.667,ריק במקור,שווי הוגן,0.00746,0.0009
163,2105,ממשלת ישראל,ערד סדרה 8858,8288581,1/01/2018,6.143,צמוד למדד המחירים לצרכן,1/01/2033,0.048,0.04852,2686500.86,121.131,3254.189,ריק במקור,שווי הוגן,0.00889,0.00107
163,2105,ממשלת ישראל,ערד סדרה 8859 %,8288599,1/02/2018,6.226,צמוד למדד המחירים לצרכן,1/02/2033,0.048,0.04854,2817331.478,120.523,3395.532,ריק במקור,שווי הוגן,0.00927,0.00111
163,2105,ממשלת ישראל,ערד סדרה 8860,8288607,2/03/2018,6.305,צמוד למדד המחירים לצרכן,2/03/2033,0.048,0.04861,1692262.033,120.62,2041.214,ריק במקור,שווי הוגן,0.00557,0.00067
163,2105,ממשלת ישראל,ערד סדרה 8865 %,8288656,1/08/2018,6.573,צמוד למדד המחירים לצרכן,1/08/2033,0.048,0.04856,2781792.17,119.452,3322.912,ריק במקור,שווי הוגן,0.00908,0.00109
163,2105,ממשלת ישראל,ערד סדרה 8866 %,8288664,2/09/2018,6.658,צמוד למדד המחירים לצרכן,2/09/2033,0.048,0.04858,4334810.701,118.953,5156.407,ריק במקור,שווי הוגן,0.01408,0.00169
163,2105,ממשלת ישראל,ערד סדרה 8867 %,8288672,2/10/2018,6.589,צמוד למדד המחירים לצרכן,2/10/2033,0.048,0.04853,2012074.77,121.218,2439.005,ריק במקור,שווי הוגן,0.00666,0.0008
163,2105,ממשלת ישראל,ערד סדרה 8868 %,8288680,2/11/2018,6.667,צמוד למדד המחירים לצרכן,1/11/2033,0.048,0.04855,525661.664,120.632,634.118,ריק במקור,שווי הוגן,0.00173,0.00021
163,2105,ממשלת ישראל,ערד סדרה 88689 %,8288698,2/12/2018,6.751,צמוד למדד המחירים לצרכן,2/12/2033,0.048,0.04858,2821271.171,119.781,3379.334,ריק במקור,שווי הוגן,0.00923,0.00111
163,2105,ממשלת ישראל,ערד סדרה 8870 %,8288706,1/01/2019,6.834,צמוד למדד המחירים לצרכן,1/01/2034,0.048,0.04854,247420.889,119.699,296.16,ריק במקור,שווי הוגן,0.00081,0.0001
163,2105,ממשלת ישראל,ערד סדרה 8871 %,8288714,1/02/2019,6.919,צמוד למדד המחירים לצרכן,1/02/2034,0.048,0.04854,3731709.458,119.57,4462.014,ריק במקור,שווי הוגן,0.01219,0.00146
163,2105,ממשלת ישראל,ערד סדרה 8872 %,8288722,1/03/2019,6.995,צמוד למדד המחירים לצרכן,1/03/2034,0.048,0.0486,4790255.556,119.203,5710.138,ריק במקור,שווי הוגן,0.01559,0.00187
163,2105,ממשלת ישראל,ערד סדרה 8873 %,8288730,1/04/2019,6.919,צמוד למדד המחירים לצרכן,1/04/2034,0.048,0.04855,3346686.604,121.471,4065.26,ריק במקור,שווי הוגן,0.0111,0.00133
163,2105,ממשלת ישראל,ערד סדרה 8874 %,8288748,1/05/2019,6.999,צמוד למדד המחירים לצרכן,1/05/2034,0.048,0.04857,4975215.905,120.387,5989.504,ריק במקור,שווי הוגן,0.01636,0.00197
163,2105,ממשלת ישראל,ערד סדרה 8875 %,8288755,2/06/2019,7.084,צמוד למדד המחירים לצרכן,2/06/2034,0.048,0.04858,908140.133,119.534,1085.536,ריק במקור,שווי הוגן,0.00296,0.00036
163,2105,ממשלת ישראל,ערד סדרה 8876,8288763,1/07/2019,7.167,צמוד למדד המחירים לצרכן,1/07/2034,0.048,0.04854,3540634.377,118.281,4187.892,ריק במקור,שווי הוגן,0.01144,0.00137
163,2105,ממשלת ישראל,ערד סדרה 8877,8288771,1/08/2019,7.25,צמוד למדד המחירים לצרכן,1/08/2034,0.048,0.04856,5207986.064,118.503,6171.644,ריק במקור,שווי הוגן,0.01686,0.00202
163,2105,ממשלת ישראל,ערד סדרה 8878,8288789,1/09/2019,7.332,צמוד למדד המחירים לצרכן,1/09/2034,0.048,0.04858,2995725.674,118.375,3546.202,ריק במקור,שווי הוגן,0.00968,0.00116
163,2105,ממשלת ישראל,ערד סדרה 8879,8288797,2/10/2019,7.246,צמוד למדד המחירים לצרכן,2/10/2034,0.048,0.04856,4898884.365,120.494,5902.84,ריק במקור,שווי הוגן,0.01612,0.00194
163,2105,ממשלת ישראל,ערד סדרה 8880,8288805,1/11/2019,7.328,צמוד למדד המחירים לצרכן,1/11/2034,0.048,0.04855,5515323.108,120.267,6633.135,ריק במקור,שווי הוגן,0.01812,0.00218
163,2105,ממשלת ישראל,ערד סדרה 8881,8288813,1/12/2019,7.409,צמוד למדד המחירים לצרכן,1/12/2034,0.048,0.04856,3485273.492,119.329,4158.929,ריק במקור,שווי הוגן,0.01136,0.00136
163,2105,ממשלת ישראל,ערד סדרה 8882,8288821,1/01/2020,7.494,צמוד למדד המחירים לצרכן,1/01/2035,0.048,0.04854,4162654.351,119.337,4967.583,ריק במקור,שווי הוגן,0.01357,0.00163
163,2105,ממשלת ישראל,ערד סדרה 8887,8288870,1/07/2020,7.81,צמוד למדד המחירים לצרכן,1/07/2035,0.048,0.04856,840221.478,120.171,1009.706,ריק במקור,שווי הוגן,0.00276,0.00033
163,2105,ממשלת ישראל,ערד סדרה 8901,8289019,1/09/2021,8.592,צמוד למדד המחירים לצרכן,1/09/2036,0.048,0.04858,6978590.522,116.862,8155.32,ריק במקור,שווי הוגן,0.02227,0.00268
163,2105,ממשלת ישראל,ערד סדרה 9 8811,8288110,2/02/2014,3.105,צמוד למדד המחירים לצרכן,2/02/2029,0.048,0.04859,183113.619,119.276,218.411,ריק במקור,שווי הוגן,0.0006,7e-05
163,2105,ממשלת ישראל,ערד סדרה 9 8811,8288128,28/02/2014,3.182,צמוד למדד המחירים לצרכן,2/03/2029,0.048,0.04864,902271.633,119.526,1078.448,ריק במקור,שווי הוגן,0.00295,0.00035
163,2105,ממשלת ישראל,ערד סדרה 9 8813,8288136,1/04/2014,3.189,צמוד למדד המחירים לצרכן,1/04/2029,0.048,0.04857,1119775.484,122.178,1368.118,ריק במקור,שווי הוגן,0.00374,0.00045
163,2105,ממשלת ישראל,ערד סדרה 9 8819,8288193,1/10/2014,3.607,צמוד למדד המחירים לצרכן,1/10/2029,0.048,0.04851,1117231.099,121.222,1354.335,ריק במקור,שווי הוגן,0.0037,0.00044
163,2105,ממשלת ישראל,ערד סדרה 9 8820,8288201,2/11/2014,3.691,צמוד למדד המחירים לצרכן,2/11/2029,0.048,0.04851,788307.823,121.095,954.601,ריק במקור,שווי הוגן,0.00261,0.00031
163,2155,ממשלת ישראל,ערד  8791,8287914,1/06/2012,1.599,צמוד למדד המחירים לצרכן,1/06/2027,0.048,0.04853,198636.396,122.922,244.168,ריק במקור,שווי הוגן,7e-05,1e-05
163,2155,ממשלת ישראל,ערד  סדרה 8861,8288615,1/04/2018,6.24,צמוד למדד המחירים לצרכן,1/04/2033,0.048,0.04856,10194097.005,122.931,12531.732,ריק במקור,שווי הוגן,0.00364,0.00045
163,2155,ממשלת ישראל,ערד  סדרה 8862,8288623,1/05/2018,6.322,צמוד למדד המחירים לצרכן,1/05/2033,0.048,0.04858,32297120.955,122.076,39426.902,ריק במקור,שווי הוגן,0.01146,0.0014
163,2155,ממשלת ישראל,ערד  סדרה 8863,8288631,1/06/2018,6.405,צמוד למדד המחירים לצרכן,1/06/2033,0.048,0.04857,17974858.22,121.12,21771.207,ריק במקור,שווי הוגן,0.00633,0.00077
163,2155,ממשלת ישראל,ערד  סדרה 8864,8288649,1/07/2018,6.488,צמוד למדד המחירים לצרכן,1/07/2033,0.048,0.04856,12485165.345,120.054,14988.924,ריק במקור,שווי הוגן,0.00436,0.00053
163,2155,ממשלת ישראל,ערד 2027 סדרה 5,8287955,2/10/2012,1.896,צמוד למדד המחירים לצרכן,2/10/2027,0.048,0.0484,4181778.272,122.827,5136.357,ריק במקור,שווי הוגן,0.00149,0.00018
163,2155,ממשלת ישראל,ערד 4.8% 8774,8287740,2/01/2011,0.258,צמוד למדד המחירים לצרכן,2/01/2026,0.048,0.0475,3182810.764,127.12,4046.005,ריק במקור,שווי הוגן,0.00118,0.00014
163,2155,ממשלת ישראל,ערד 4.8% 8794,8287948,2/09/2012,1.854,צמוד למדד המחירים לצרכן,2/09/2027,0.048,0.04857,3690779.956,121.673,4490.701,ריק במקור,שווי הוגן,0.0013,0.00016
163,2155,ממשלת ישראל,ערד 4.8% 8796,8287963,1/11/2012,1.974,צמוד למדד המחירים לצרכן,1/11/2027,0.048,0.04851,8571064.081,122.354,10487.023,ריק במקור,שווי הוגן,0.00305,0.00037
163,2155,ממשלת ישראל,ערד 4.8% 8797,8287971,2/12/2012,2.058,צמוד למדד המחירים לצרכן,2/12/2027,0.048,0.04858,6861633.966,122.079,8376.603,ריק במקור,שווי הוגן,0.00243,0.0003
163,2155,ממשלת ישראל,ערד 4.8% 8799,8287997,1/02/2013,2.225,צמוד למדד המחירים לצרכן,1/02/2028,0.048,0.04846,6541115.82,121.49,7946.806,ריק במקור,שווי הוגן,0.00231,0.00028
163,2155,ממשלת ישראל,ערד 4.8% 8805,8288052,1/08/2013,2.669,צמוד למדד המחירים לצרכן,1/08/2028,0.048,0.04848,8375899,119.909,10043.468,ריק במקור,שווי הוגן,0.00292,0.00036
163,2155,ממשלת ישראל,ערד 8288557,8288557,1/04/2017,5.891,צמוד למדד המחירים לצרכן,1/10/2032,0.048,0.04855,35089601.558,122.686,43049.99,ריק במקור,שווי הוגן,0.01251,0.00153
163,2155,ממשלת ישראל,ערד 8771,8287716,1/10/2010,0.008,צמוד למדד המחירים לצרכן,1/10/2025,0.048,0.00784,3176639.536,129.483,4113.203,ריק במקור,שווי הוגן,0.0012,0.00015
163,2155,ממשלת ישראל,ערד 8781,8287815,1/08/2011,0.827,צמוד למדד המחירים לצרכן,1/08/2026,0.048,0.04833,10034030.783,123.476,12389.617,ריק במקור,שווי הוגן,0.0036,0.00044
163,2155,ממשלת ישראל,ערד 8782,8287823,29/08/2011,0.909,צמוד למדד המחירים לצרכן,1/09/2026,0.048,0.04854,2008348.964,123.332,2476.943,ריק במקור,שווי הוגן,0.00072,9e-05
163,2155,ממשלת ישראל,ערד 8783,8287831,25/09/2011,0.971,צמוד למדד המחירים לצרכן,2/10/2026,0.048,0.04849,106067.979,125.185,132.781,ריק במקור,שווי הוגן,4e-05,0
163,2155,ממשלת ישראל,ערד 8784,8287849,1/11/2011,1.053,צמוד למדד המחירים לצרכן,1/11/2026,0.048,0.04846,6706196.165,124.942,8378.859,ריק במקור,שווי הוגן,0.00243,0.0003
163,2155,ממשלת ישראל,ערד 8785,8287856,1/12/2011,1.135,צמוד למדד המחירים לצרכן,1/12/2026,0.048,0.04846,215607.273,124.339,268.084,ריק במקור,שווי הוגן,8e-05,1e-05
163,2155,ממשלת ישראל,ערד 8786,8287864,1/01/2012,1.22,צמוד למדד המחירים לצרכן,1/01/2027,0.048,0.04835,2937504.457,123.975,3641.783,ריק במקור,שווי הוגן,0.00106,0.00013
163,2155,ממשלת ישראל,ערד 8787,8287872,1/02/2012,1.305,צמוד למדד המחירים לצרכן,1/02/2027,0.048,0.04837,7095754.923,123.476,8761.552,ריק במקור,שווי הוגן,0.00255,0.00031
163,2155,ממשלת ישראל,ערד 8788,8287880,1/03/2012,1.382,צמוד למדד המחירים לצרכן,1/03/2027,0.048,0.0487,5293756.39,122.977,6510.078,ריק במקור,שווי הוגן,0.00189,0.00023
163,2155,ממשלת ישראל,ערד 8789,8287898,1/04/2012,1.433,צמוד למדד המחירים לצרכן,1/04/2027,0.048,0.04855,5806739.706,125.441,7284.061,ריק במקור,שווי הוגן,0.00212,0.00026
163,2155,ממשלת ישראל,ערד 8790,8287906,1/05/2012,1.517,צמוד למדד המחירים לצרכן,1/05/2027,0.048,0.04854,3415388.913,124.463,4250.907,ריק במקור,שווי הוגן,0.00124,0.00015
163,2155,ממשלת ישראל,ערד 8792,8287922,1/07/2012,1.682,צמוד למדד המחירים לצרכן,1/07/2027,0.048,0.04852,1684745.203,122.445,2062.884,ריק במקור,שווי הוגן,0.0006,7e-05
163,2155,ממשלת ישראל,ערד 8793,8287930,1/08/2012,1.767,צמוד למדד המחירים לצרכן,1/08/2027,0.048,0.04853,8822541.616,122.3,10789.969,ריק במקור,שווי הוגן,0.00314,0.00038
163,2155,ממשלת ישראל,ערד 8883,8288839,2/02/2020,7.581,צמוד למדד המחירים לצרכן,2/02/2035,0.048,0.04858,59393439.64,118.81,70565.126,ריק במקור,שווי הוגן,0.02051,0.00251
163,2155,ממשלת ישראל,ערד 8884,8288847,1/03/2020,7.655,צמוד למדד המחירים לצרכן,1/03/2035,0.048,0.0486,13202956.284,118.847,15691.32,ריק במקור,שווי הוגן,0.00456,0.00056
163,2155,ממשלת ישראל,ערד 8885,8288854,1/03/2020,7.644,צמוד למדד המחירים לצרכן,1/05/2035,0.048,0.04857,2640128.415,120.387,3178.375,ריק במקור,שווי הוגן,0.00092,0.00011
163,2155,ממשלת ישראל,ערד 8886,8288862,1/06/2020,7.727,צמוד למדד המחירים לצרכן,1/06/2035,0.048,0.04856,33735017.045,120.279,40576.291,ריק במקור,שווי הוגן,0.01179,0.00144
163,2155,ממשלת ישראל,ערד 8888,8288888,2/08/2020,7.898,צמוד למדד המחירים לצרכן,2/08/2035,0.048,0.04859,82919703.013,119.76,99304.725,ריק במקור,שווי הוגן,0.02886,0.00353
163,2155,ממשלת ישראל,ערד 8889,8288896,2/08/2020,7.978,צמוד למדד המחירים לצרכן,1/09/2035,0.048,0.04857,87003513.043,119.084,103607.472,ריק במקור,שווי הוגן,0.03011,0.00369
163,2155,ממשלת ישראל,ערד 8890,8288904,2/08/2020,7.874,צמוד למדד המחירים לצרכן,1/10/2035,0.048,0.04855,1229231.447,121.471,1493.162,ריק במקור,שווי הוגן,0.00043,5e-05
163,2155,ממשלת ישראל,ערד 8891,8288912,2/08/2020,7.958,צמוד למדד המחירים לצרכן,1/11/2035,0.048,0.04856,78801951.23,121.108,95435.795,ריק במקור,שווי הוגן,0.02773,0.00339
163,2155,ממשלת ישראל,ערד 8892,8288920,2/08/2020,8.04,צמוד למדד המחירים לצרכן,1/12/2035,0.048,0.04855,58509796.952,120.279,70375.258,ריק במקור,שווי הוגן,0.02045,0.0025
163,2155,ממשלת ישראל,ערד 8893,8288938,2/08/2020,8.124,צמוד למדד המחירים לצרכן,1/01/2036,0.048,0.04854,86185825.353,120.051,103467.373,ריק במקור,שווי הוגן,0.03007,0.00368
163,2155,ממשלת ישראל,ערד 8894,8288946,2/08/2020,8.209,צמוד למדד המחירים לצרכן,1/02/2036,0.048,0.04854,61579982.808,119.687,73703.43,ריק במקור,שווי הוגן,0.02142,0.00262
163,2155,ממשלת ישראל,ערד 8895,8288953,2/08/2020,8.288,צמוד למדד המחירים לצרכן,1/03/2036,0.048,0.04858,57225410.156,119.323,68283.353,ריק במקור,שווי הוגן,0.01984,0.00243
163,2155,ממשלת ישראל,ערד 8896,8288961,2/08/2020,8.179,צמוד למדד המחירים לצרכן,1/04/2036,0.048,0.04855,53534244.498,121.35,64963.843,ריק במקור,שווי הוגן,0.01888,0.00231
163,2155,ממשלת ישראל,ערד 8897,8288979,2/08/2020,8.262,צמוד למדד המחירים לצרכן,2/05/2036,0.048,0.04855,96260740.52,120.146,115653.476,ריק במקור,שווי הוגן,0.03361,0.00411
163,2155,ממשלת ישראל,ערד 8898,8288987,2/08/2020,8.344,צמוד למדד המחירים לצרכן,1/06/2036,0.048,0.04855,62502967.073,119.325,74581.938,ריק במקור,שווי הוגן,0.02167,0.00265
163,2155,ממשלת ישראל,ערד 8899,8288995,2/08/2020,8.426,צמוד למדד המחירים לצרכן,1/07/2036,0.048,0.04855,49684555.424,118.393,58822.886,ריק במקור,שווי הוגן,0.01709,0.00209
163,2155,ממשלת ישראל,ערד 8900,8289001,1/08/2021,8.511,צמוד למדד המחירים לצרכן,1/08/2036,0.048,0.04855,43710035.461,117.799,51490.188,ריק במקור,שווי הוגן,0.01496,0.00183
163,2155,ממשלת ישראל,ערד 8902,8289027,1/10/2021,8.477,צמוד למדד המחירים לצרכן,1/10/2036,0.048,0.04855,30610447.244,118.854,36381.782,ריק במקור,שווי הוגן,0.01057,0.00129
163,2155,ממשלת ישראל,ערד 8903,8289035,1/11/2021,8.56,צמוד למדד המחירים לצרכן,1/11/2036,0.048,0.04855,89328137.434,118.149,105540.735,ריק במקור,שווי הוגן,0.03067,0.00375
163,2155,ממשלת ישראל,ערד 8904,8289043,1/12/2021,8.639,צמוד למדד המחירים לצרכן,1/12/2036,0.048,0.04856,53955045.097,117.578,63438.995,ריק במקור,שווי הוגן,0.01843,0.00226
163,2155,ממשלת ישראל,ערד 8905,8289050,2/01/2022,8.727,צמוד למדד המחירים לצרכן,2/01/2037,0.048,0.04855,57610726.195,117.22,67531.382,ריק במקור,שווי הוגן,0.01962,0.0024
163,2155,ממשלת ישראל,ערד 8907,8289076,2/01/2022,8.887,צמוד למדד המחירים לצרכן,1/03/2037,0.048,0.04859,24282238.785,115.725,28100.671,ריק במקור,שווי הוגן,0.00817,0.001
163,2155,ממשלת ישראל,ערד 8908,8289084,2/01/2022,8.764,צמוד למדד המחירים לצרכן,1/04/2037,0.048,0.04856,74772910.847,117.246,87668.579,ריק במקור,שווי הוגן,0.02548,0.00312
163,2155,ממשלת ישראל,ערד 8911,8289118,2/01/2022,9.098,צמוד למדד המחירים לצרכן,1/08/2037,0.048,0.04855,32708664.713,112.794,36893.353,ריק במקור,שווי הוגן,0.01072,0.00131
163,2155,ממשלת ישראל,ערד סד 8772,8287724,1/11/2010,0.09,צמוד למדד המחירים לצרכן,1/11/2025,0.048,0.04586,3178182.343,128.606,4087.346,ריק במקור,שווי הוגן,0.00119,0.00015
163,2155,ממשלת ישראל,ערד סד 8773,8287732,1/12/2010,0.17,צמוד למדד המחירים לצרכן,1/12/2025,0.048,0.04779,3026215.857,127.751,3866.033,ריק במקור,שווי הוגן,0.00112,0.00014
163,2155,ממשלת ישראל,ערד סד 8775,8287757,1/02/2011,0.34,צמוד למדד המחירים לצרכן,1/02/2026,0.048,0.04778,3077514.189,126.156,3882.464,ריק במקור,שווי הוגן,0.00113,0.00014
163,2155,ממשלת ישראל,ערד סד 8776,8287765,1/03/2011,0.416,צמוד למדד המחירים לצרכן,1/03/2026,0.048,0.04897,1891481.336,125.388,2371.688,ריק במקור,שווי הוגן,0.00069,8e-05
163,2155,ממשלת ישראל,ערד סד 8850,8288508,1/05/2017,5.616,צמוד למדד המחירים לצרכן,1/05/2032,0.048,0.04855,14928585.872,122.32,18260.572,ריק במקור,שווי הוגן,0.00531,0.00065
163,2155,ממשלת ישראל,ערד סדר 8846  %,8288466,1/01/2017,5.415,צמוד למדד המחירים לצרכן,1/01/2032,0.048,0.04852,18715405.562,121.495,22738.191,ריק במקור,שווי הוגן,0.00661,0.00081
163,2155,ממשלת ישראל,ערד סדרה 0 8844,8288441,1/11/2016,5.251,צמוד למדד המחירים לצרכן,1/11/2031,0.048,0.04853,11377429.946,122.195,13902.618,ריק במקור,שווי הוגן,0.00404,0.00049
163,2155,ממשלת ישראל,ערד סדרה 0 8848,8288482,1/03/2017,5.578,צמוד למדד המחירים לצרכן,1/03/2032,0.048,0.04859,25830831.273,120.757,31192.575,ריק במקור,שווי הוגן,0.00906,0.00111
163,2155,ממשלת ישראל,ערד סדרה 6 8777,8287773,1/04/2011,0.49,צמוד למדד המחירים לצרכן,1/04/2026,0.048,0.04854,2342752.373,127.526,2987.62,ריק במקור,שווי הוגן,0.00087,0.00011
163,2155,ממשלת ישראל,ערד סדרה 8 8806,8288060,1/09/2013,2.75,צמוד למדד המחירים לצרכן,1/09/2028,0.048,0.04856,2910505.335,119.073,3465.632,ריק במקור,שווי הוגן,0.00101,0.00012
163,2155,ממשלת ישראל,ערד סדרה 8778,8287781,1/05/2011,0.572,צמוד למדד המחירים לצרכן,1/05/2026,0.048,0.04871,987010.754,126.77,1251.238,ריק במקור,שווי הוגן,0.00036,4e-05
163,2155,ממשלת ישראל,ערד סדרה 8779,8287799,1/06/2011,0.657,צמוד למדד המחירים לצרכן,1/06/2026,0.048,0.04847,686163.397,125.545,861.445,ריק במקור,שווי הוגן,0.00025,3e-05
163,2155,ממשלת ישראל,ערד סדרה 8780,8287807,30/06/2011,0.739,צמוד למדד המחירים לצרכן,1/07/2026,0.048,0.04846,117253.329,124.454,145.927,ריק במקור,שווי הוגן,4e-05,1e-05
163,2155,ממשלת ישראל,ערד סדרה 8798,8287989,1/01/2013,2.143,צמוד למדד המחירים לצרכן,1/01/2028,0.048,0.04839,4145522.309,122.213,5066.356,ריק במקור,שווי הוגן,0.00147,0.00018
163,2155,ממשלת ישראל,ערד סדרה 8800,8288003,1/03/2013,2.304,צמוד למדד המחירים לצרכן,1/03/2028,0.048,0.0486,10565527.782,121.21,12806.49,ריק במקור,שווי הוגן,0.00372,0.00046
163,2155,ממשלת ישראל,ערד סדרה 8801,8288011,2/04/2013,2.336,צמוד למדד המחירים לצרכן,2/04/2028,0.048,0.04853,5948677.946,123.624,7353.982,ריק במקור,שווי הוגן,0.00214,0.00026
163,2155,ממשלת ישראל,ערד סדרה 8802,8288029,1/05/2013,2.416,צמוד למדד המחירים לצרכן,1/05/2028,0.048,0.04856,6517202.312,122.902,8009.795,ריק במקור,שווי הוגן,0.00233,0.00028
163,2155,ממשלת ישראל,ערד סדרה 8803,8288037,2/06/2013,2.502,צמוד למדד המחירים לצרכן,2/06/2028,0.048,0.04857,8316500.932,121.91,10138.647,ריק במקור,שווי הוגן,0.00295,0.00036
163,2155,ממשלת ישראל,ערד סדרה 8804,8288045,1/07/2013,2.584,צמוד למדד המחירים לצרכן,1/07/2028,0.048,0.04847,989710.667,121.348,1200.992,ריק במקור,שווי הוגן,0.00035,4e-05
163,2155,ממשלת ישראל,ערד סדרה 8807,8288078,1/10/2013,2.767,צמוד למדד המחירים לצרכן,1/10/2028,0.048,0.04854,9976946.926,121.222,12094.302,ריק במקור,שווי הוגן,0.00351,0.00043
