מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,ענף מסחר,בעל עניין/צד קשור,תאריך רכישה,דירוג,שם מדרג,דירוג נייר הערך/המנפיק,מטבע פעילות,"מח""מ",מועד פדיון,תשואה לפדיון,שיעור ריבית,נחיתות חוזית,האם סווג כחוב בעייתי,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
170,9655,"נתיבי הגז הטבעי לישראל בע""מ",513436394.0,ח.פ.,נתיבי גז אגח ג רצף מוסדי,IL0011255093,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2012-01-02,Aaa,מידרוג Moodys,נייר ערך,ILS,3.041,2031-12-31,2.840%,4.930%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,5346456.82620227,1.0,131.46,7028.45214,,,,6.078%,0.042%
170,9655,תשתיות אנרגיה בעמ,520027293.0,ח.פ.,תשתיות נפט ואנרגיה אגח א רצף מוסדי,IL0011680878,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אנרגיה,לא,2020-08-17,Aaa,מידרוג Moodys,נייר ערך,ILS,7.07,2040-12-30,2.660%,0.830%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,8514871.35702134,1.0,104.54,8901.44652,,,,7.697%,0.054%
170,9655,רשות שדות התעופה בישראל,500102868.0,ח.פ.,רשות שדות התעופה אגח א רצף מוסדי,IL0011873358,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2022-06-29,Aaa,מידרוג Moodys,נייר ערך,ILS,3.257,2031-12-31,2.850%,1.550%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,4173357.4611603,1.0,108.19,4515.15544,,,,3.904%,0.027%
170,9655,רשות שדות התעופה בישראל,500102868.0,ח.פ.,רשות שדות התעופה אגח ב רצף מוסדי,IL0011873432,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2022-06-29,Aaa,מידרוג Moodys,נייר ערך,ILS,6.166,2036-12-31,2.850%,1.750%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,2975676.7153095,1.0,105.54,3140.5292,,,,2.716%,0.019%
170,9655,"מימון ישיר נדל""ן ומשכנתאות בע""מ",516100153.0,ח.פ.,מימון משכנתאות א רצף מוסדי,IL0012088188,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2024-07-01,A3,מידרוג Moodys,נייר ערך,ILS,2.966,2031-12-31,4.460%,4.450%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,266440.703129002,1.0,105.78,281.84098,,,,0.244%,0.002%
170,9655,"ביטוח ישיר - השקעות פיננסיות בע""מ",520044439.0,ח.פ.,ביט ישיר אגח יב רצף מוסדי,IL0012102443,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2024-08-14,A2,מידרוג Moodys,נייר ערך,ILS,5.552,2034-06-30,4.210%,4.700%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,2623672.61979962,1.0,108.68,2851.4074,,,,2.466%,0.017%
170,9655,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 1) בע""מ",517014023.0,ח.פ.,ממון משכנתאות אגח 1 רצף מוסדי,IL0012152687,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,2024-12-26,Aa1,מידרוג Moodys,נייר ערך,ILS,9.543,2054-02-20,4.760%,5.000%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,2727581.8284264,1.0,106.71,2910.60257,,,,2.517%,0.018%
170,9655,קרן שמש נכסים שותפות מוגבלת,540333101.0,מספר שותפות,קרן שמש אגח א רצף מוסדי,IL0012153008,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2025-01-01,A2,מידרוג Moodys,נייר ערך,ILS,7.885,2043-12-31,4.020%,3.900%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,3598870.47268967,1.0,103.28,3716.91342,,,,3.214%,0.022%
170,9655,"מת""ם - מרכז תעשיות מדע חיפה בעמ",510687403.0,ח.פ.,מתם אגח ב רצף מוסדי,1223536,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2025-06-24,AA,S&P מעלות,נייר ערך,ILS,5.236,2035-06-30,3.480%,3.400%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,6397345.37259136,1.0,102.03,6527.21148,,,,5.644%,0.039%
170,9655,"מימון ישיר נדל""ן ומשכנתאות הנפקות 2 בעמ",517112074.0,ח.פ.,מימון משכנתאות 2 א רצף מוסדי,IL0012257882,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,2025-07-29,Aa1,מידרוג Moodys,נייר ערך,ILS,9.396,2054-06-20,5.100%,5.250%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,2313573.96642404,1.0,103.96,2405.1915,,,,2.080%,0.015%
170,9655,"ביטוח ישיר - השקעות פיננסיות בע""מ",520044439.0,ח.פ.,ביטוח ישיר אגח יא רצף מוסדי,IL0011388258,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2016-07-21,A2,מידרוג Moodys,נייר ערך,ILS,2.002,2028-06-30,5.290%,4.600%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,2959449.17727467,1.0,99.93,2957.37756,,,,2.557%,0.018%
170,9655,"רפאל-רשות לפיתוח אמצעי לחימה בע""מ",520042185.0,ח.פ.,רפאל אגח ד רצף מוסדי,IL0011402844,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-02,Aaa,מידרוג Moodys,נייר ערך,ILS,4.413,2034-09-15,4.650%,3.740%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,7326136.50881526,1.0,96.46,7066.79128,,,,6.111%,0.043%
170,9655,"רפאל-רשות לפיתוח אמצעי לחימה בע""מ",520042185.0,ח.פ.,רפאל אגח ה רצף מוסדי,IL0011402927,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-02,Aaa,מידרוג Moodys,נייר ערך,ILS,0.455,2026-03-15,4.690%,2.500%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,21446.41321464,1.0,99.16,21.26626,,,,0.018%,0.000%
170,9655,"מת""ם - מרכז תעשיות מדע חיפה בעמ",510687403.0,ח.פ.,מתמ אגח א נשר,IL0011389991,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2016-08-16,Aa2,מידרוג Moodys,נייר ערך,ILS,1.221,2027-06-30,4.640%,3.100%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,3461711.53931376,1.0,98.25,3401.13159,,,,2.941%,0.021%
170,9655,אורמת טכנולוגיות דואלי,880326081.0,"מספר תאגיד או שותפות בחו""ל",אורמת אגח 4 רצף מוסדי,IL0011672123,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,קלינטק,לא,2020-07-01,AA-,S&P מעלות,נייר ערך,ILS,2.946,2031-06-15,5.180%,3.350%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,6212398.08962115,1.0,95.91,5958.31101,,,,5.152%,0.036%
170,9655,עלמדב אינק,2624970.0,"מספר תאגיד או שותפות בחו""ל",עלמדב אגח ג רצף מוסדי,IL0012118878,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנייה,לא,2024-09-30,NR,NR,NR,ILS,3.011,2029-04-30,8.890%,9.500%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,3107344.99211824,1.0,106.35,3304.6614,,,,2.858%,0.020%
170,9655,"מימון ישיר נדל""ן ומשכנתאות הנפקות 2 בעמ",517112074.0,ח.פ.,מימון משכנתאות 2 ב רצף מוסדי,IL0012257965,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,2025-07-29,Aa1,מידרוג Moodys,נייר ערך,ILS,7.736,2054-06-20,7.830%,7.800%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,1256790.00522888,1.0,100.1,1258.0468,,,,1.088%,0.008%
170,9655,"נתיבים בע""מ SPC",513502229.0,ח.פ.,נתיבים אגח א רצף מוסדי,IL0010902810,ISIN,"צמוד למט""ח",ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2004-03-28,AA,S&P מעלות,נייר ערך,USD,0.994,2027-07-03,4.580%,7.970%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,30121.933426963,3.306,105.33,104.89089,,,,0.091%,0.001%
170,12177,"מנורה מבטחים גיוס הון בע""מ",513937714.0,ח.פ.,מנורה מבטחים אגח ג נשר,IL0011319113,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטוח,לא,2014-04-02,Aa3,מידרוג Moodys,נייר ערך,ILS,1.924,2027-10-01,2.450%,3.300%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,2703730.6490344,1.0,123.29,3333.42952,,,,4.315%,0.032%
170,12177,מתקן התפלת מים באשקלון VID,513365098.0,ח.פ.,וי.אי.די התפלת מי אשקלון מאוחד 07/06 נשר,IL0010979974,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2006-04-22,AA,S&P מעלות,נייר ערך,ILS,0.06,2025-10-22,2.840%,7.750%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,21931.213200028,1.0,149.14,32.70821,,,,0.042%,0.000%
170,12177,"מקורות חברת מים בע""מ",520010869.0,ח.פ.,מקורות אגח 6 רצף מוסדי,IL0011009086,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2006-12-25,AAA,S&P מעלות,נייר ערך,ILS,4.984,2036-12-25,2.720%,4.900%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,6180273.55671315,1.0,164.64,10175.20238,,,,13.171%,0.096%
170,12177,"נתיבי הגז הטבעי לישראל בע""מ",513436394.0,ח.פ.,נתיבי גז אגח א רצף מוסדי,IL0011030843,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2007-01-02,Aaa,מידרוג Moodys,נייר ערך,ILS,0.584,2026-12-29,2.830%,5.600%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,1217388.25556213,1.0,147.67,1797.71724,,,,2.327%,0.017%
170,12177,"מקורות חברת מים בע""מ",520010869.0,ח.פ.,מקורות אגח 8 רצף מוסדי,IL0011243461,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2011-07-14,AAA,S&P מעלות,נייר ערך,ILS,9.449,2048-07-14,2.770%,4.100%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,12605579.4455547,1.0,139.55,17591.08612,,,,22.770%,0.166%
170,12177,"נתיבי הגז הטבעי לישראל בע""מ",513436394.0,ח.פ.,נתיבי גז אגח ג רצף מוסדי,IL0011255093,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2012-01-02,Aaa,מידרוג Moodys,נייר ערך,ILS,3.041,2031-12-31,2.840%,4.930%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,3571620.55894167,1.0,131.46,4695.25239,,,,6.078%,0.044%
170,12177,תשתיות אנרגיה בעמ,520027293.0,ח.פ.,תשתיות נפט ואנרגיה אגח א רצף מוסדי,IL0011680878,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אנרגיה,לא,2020-08-17,Aaa,מידרוג Moodys,נייר ערך,ILS,7.07,2040-12-30,2.660%,0.830%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,5688232.52185192,1.0,104.54,5946.47828,,,,7.697%,0.056%
170,12177,רשות שדות התעופה בישראל,500102868.0,ח.פ.,רשות שדות התעופה אגח א רצף מוסדי,IL0011873358,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2022-06-29,Aaa,מידרוג Moodys,נייר ערך,ILS,3.257,2031-12-31,2.850%,1.550%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,2787949.06470433,1.0,108.19,3016.28209,,,,3.904%,0.029%
170,12177,רשות שדות התעופה בישראל,500102868.0,ח.פ.,רשות שדות התעופה אגח ב רצף מוסדי,IL0011873432,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2022-06-29,Aaa,מידרוג Moodys,נייר ערך,ILS,6.166,2036-12-31,2.850%,1.750%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,1987856.34648298,1.0,105.54,2097.98359,,,,2.716%,0.020%
170,12177,"מימון ישיר נדל""ן ומשכנתאות בע""מ",516100153.0,ח.פ.,מימון משכנתאות א רצף מוסדי,IL0012088188,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2024-07-01,A3,מידרוג Moodys,נייר ערך,ILS,2.966,2031-12-31,4.460%,4.450%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,177991.728722213,1.0,105.78,188.27965,,,,0.244%,0.002%
170,12177,"ביטוח ישיר - השקעות פיננסיות בע""מ",520044439.0,ח.פ.,ביט ישיר אגח יב רצף מוסדי,IL0012102443,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2024-08-14,A2,מידרוג Moodys,נייר ערך,ILS,5.552,2034-06-30,4.210%,4.700%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,1752705.27256178,1.0,108.68,1904.84009,,,,2.466%,0.018%
170,12177,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 1) בע""מ",517014023.0,ח.פ.,ממון משכנתאות אגח 1 רצף מוסדי,IL0012152687,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,2024-12-26,Aa1,מידרוג Moodys,נייר ערך,ILS,9.543,2054-02-20,4.760%,5.000%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,1822120.26605354,1.0,106.71,1944.38454,,,,2.517%,0.018%
170,12177,קרן שמש נכסים שותפות מוגבלת,540333101.0,מספר שותפות,קרן שמש אגח א רצף מוסדי,IL0012153008,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2025-01-01,A2,מידרוג Moodys,נייר ערך,ILS,7.885,2043-12-31,4.020%,3.900%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,2404171.62002166,1.0,103.28,2483.02845,,,,3.214%,0.023%
170,12177,"מת""ם - מרכז תעשיות מדע חיפה בעמ",510687403.0,ח.פ.,מתם אגח ב רצף מוסדי,1223536,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2025-06-24,AA,S&P מעלות,נייר ערך,ILS,5.236,2035-06-30,3.480%,3.400%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,4273650.94269878,1.0,102.03,4360.40606,,,,5.644%,0.041%
170,12177,"מימון ישיר נדל""ן ומשכנתאות הנפקות 2 בעמ",517112074.0,ח.פ.,מימון משכנתאות 2 א רצף מוסדי,IL0012257882,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,2025-07-29,Aa1,מידרוג Moodys,נייר ערך,ILS,9.396,2054-06-20,5.100%,5.250%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,1545548.50281694,1.0,103.96,1606.75222,,,,2.080%,0.015%
170,12177,"ביטוח ישיר - השקעות פיננסיות בע""מ",520044439.0,ח.פ.,ביטוח ישיר אגח יא רצף מוסדי,IL0011388258,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2016-07-21,A2,מידרוג Moodys,נייר ערך,ILS,2.002,2028-06-30,5.290%,4.600%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,1977015.78228312,1.0,99.93,1975.63187,,,,2.557%,0.019%
170,12177,"רפאל-רשות לפיתוח אמצעי לחימה בע""מ",520042185.0,ח.פ.,רפאל אגח ד רצף מוסדי,IL0011402844,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-02,Aaa,מידרוג Moodys,נייר ערך,ILS,4.413,2034-09-15,4.650%,3.740%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,4894115.97682053,1.0,96.46,4720.86427,,,,6.111%,0.045%
170,12177,"רפאל-רשות לפיתוח אמצעי לחימה בע""מ",520042185.0,ח.פ.,רפאל אגח ה רצף מוסדי,IL0011402927,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-02,Aaa,מידרוג Moodys,נייר ערך,ILS,0.455,2026-03-15,4.690%,2.500%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,14326.955747135,1.0,99.16,14.20661,,,,0.018%,0.000%
170,12177,"מת""ם - מרכז תעשיות מדע חיפה בעמ",510687403.0,ח.פ.,מתמ אגח א נשר,IL0011389991,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2016-08-16,Aa2,מידרוג Moodys,נייר ערך,ILS,1.221,2027-06-30,4.640%,3.100%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,2312544.64495902,1.0,98.25,2272.07511,,,,2.941%,0.021%
170,12177,אורמת טכנולוגיות דואלי,880326081.0,"מספר תאגיד או שותפות בחו""ל",אורמת אגח 4 רצף מוסדי,IL0011672123,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,קלינטק,לא,2020-07-01,AA-,S&P מעלות,נייר ערך,ILS,2.946,2031-06-15,5.180%,3.350%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,4150099.67507431,1.0,95.91,3980.3606,,,,5.152%,0.038%
170,12177,עלמדב אינק,2624970.0,"מספר תאגיד או שותפות בחו""ל",עלמדב אגח ג רצף מוסדי,IL0012118878,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנייה,לא,2024-09-30,NR,NR,NR,ILS,3.011,2029-04-30,8.890%,9.500%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,2075815.37050535,1.0,106.35,2207.62965,,,,2.858%,0.021%
170,12177,"מימון ישיר נדל""ן ומשכנתאות הנפקות 2 בעמ",517112074.0,ח.פ.,מימון משכנתאות 2 ב רצף מוסדי,IL0012257965,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,2025-07-29,Aa1,מידרוג Moodys,נייר ערך,ILS,7.736,2054-06-20,7.830%,7.800%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,839579.775328769,1.0,100.1,840.41936,,,,1.088%,0.008%
170,12177,"נתיבים בע""מ SPC",513502229.0,ח.פ.,נתיבים אגח א רצף מוסדי,IL0010902810,ISIN,"צמוד למט""ח",ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2004-03-28,AA,S&P מעלות,נייר ערך,USD,0.994,2027-07-03,4.580%,7.970%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,20122.507335243,3.306,105.33,70.07079,,,,0.091%,0.001%
170,2205,"מנורה מבטחים גיוס הון בע""מ",513937714.0,ח.פ.,מנורה מבטחים אגח ג נשר,IL0011319113,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטוח,לא,2014-04-02,Aa3,מידרוג Moodys,נייר ערך,ILS,1.924,2027-10-01,2.450%,3.300%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,1300000.0,1.0,123.29,1602.77,,,,2.085%,0.071%
170,2205,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,"ש""ה דיסקונט 4.17% 23/12/25",999999743,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,2010-12-23,Aa1,מידרוג Moodys,נייר ערך,ILS,0.23,2025-12-23,2.470%,4.170%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,1500000.0,1.0,129.75,1946.25,,,,2.532%,0.086%
170,2205,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,"ש""ה לאומי 3.75% 22/12/25",999999744,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,2010-12-22,AA+,S&P מעלות,נייר ערך,ILS,0.227,2025-12-22,2.460%,3.750%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,5000000.0,1.0,129.24,6462.0,,,,8.407%,0.286%
170,2205,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,"ש""ה דיסקונט 4.14% 24/03/26",999999762,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,2011-03-24,Aa1,מידרוג Moodys,נייר ערך,ILS,0.479,2026-03-24,2.470%,4.140%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,2500000.0,1.0,127.81,3195.25,,,,4.157%,0.142%
170,2205,"נתיבי הגז הטבעי לישראל בע""מ",513436394.0,ח.פ.,נתיבי גז אגח א רצף מוסדי,IL0011030843,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2007-01-02,Aaa,מידרוג Moodys,נייר ערך,ILS,0.584,2026-12-29,2.830%,5.600%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,191523.21,1.0,147.67,282.82232,,,,0.368%,0.013%
170,2205,"מקורות חברת מים בע""מ",520010869.0,ח.פ.,מקורות אגח 8 רצף מוסדי,IL0011243461,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2011-07-14,AAA,S&P מעלות,נייר ערך,ILS,9.449,2048-07-14,2.770%,4.100%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,17988120.57,1.0,139.55,25102.42225,,,,32.659%,1.113%
170,2205,"נתיבי הגז הטבעי לישראל בע""מ",513436394.0,ח.פ.,נתיבי גז אגח ג רצף מוסדי,IL0011255093,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2012-01-02,Aaa,מידרוג Moodys,נייר ערך,ILS,3.041,2031-12-31,2.840%,4.930%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,1171774.45,1.0,131.46,1540.41469,,,,2.004%,0.068%
170,2205,תשתיות אנרגיה בעמ,520027293.0,ח.פ.,תשתיות נפט ואנרגיה אגח א רצף מוסדי,IL0011680878,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אנרגיה,לא,2020-08-17,Aaa,מידרוג Moodys,נייר ערך,ILS,7.07,2040-12-30,2.660%,0.830%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,8216386.31,1.0,104.54,8589.41024,,,,11.175%,0.381%
170,2205,רשות שדות התעופה בישראל,500102868.0,ח.פ.,רשות שדות התעופה אגח ב רצף מוסדי,IL0011873432,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2022-06-29,Aaa,מידרוג Moodys,נייר ערך,ILS,6.166,2036-12-31,2.850%,1.750%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,12480000.31,1.0,105.54,13171.39232,,,,17.136%,0.584%
170,2205,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 1) בע""מ",517014023.0,ח.פ.,ממון משכנתאות אגח 1 רצף מוסדי,IL0012152687,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,2024-12-26,Aa1,מידרוג Moodys,נייר ערך,ILS,9.543,2054-02-20,4.760%,5.000%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,5156989.24,1.0,106.71,5503.02321,,,,7.160%,0.244%
170,2205,קרן שמש נכסים שותפות מוגבלת,540333101.0,מספר שותפות,קרן שמש אגח א רצף מוסדי,IL0012153008,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2025-01-01,A2,מידרוג Moodys,נייר ערך,ILS,7.885,2043-12-31,4.020%,3.900%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,5757500.0,1.0,103.28,5946.346,,,,7.736%,0.264%
170,2205,"ביטוח ישיר - השקעות פיננסיות בע""מ",520044439.0,ח.פ.,ביטוח ישיר אגח יא רצף מוסדי,IL0011388258,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2016-07-21,A2,מידרוג Moodys,נייר ערך,ILS,2.002,2028-06-30,5.290%,4.600%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,1089080.21,1.0,99.93,1088.31785,,,,1.416%,0.048%
170,2205,"רפאל-רשות לפיתוח אמצעי לחימה בע""מ",520042185.0,ח.פ.,רפאל אגח ד רצף מוסדי,IL0011402844,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-02,Aaa,מידרוג Moodys,נייר ערך,ILS,4.413,2034-09-15,4.650%,3.740%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,1825349.98,1.0,96.46,1760.73258,,,,2.291%,0.078%
170,2205,"רפאל-רשות לפיתוח אמצעי לחימה בע""מ",520042185.0,ח.פ.,רפאל אגח ה רצף מוסדי,IL0011402927,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-02,Aaa,מידרוג Moodys,נייר ערך,ILS,0.455,2026-03-15,4.690%,2.500%,החוב לא נחות,,חברת ציטוט,אי-תלות,2025-09-30,,229443.38,1.0,99.16,227.51605,,,,0.296%,0.010%
